Covidence #,Study ID,Title,Reviewer Name,DOI,Title,Lead author contact details,Year,Pages,"Notes (e.g., Why does the paper not fit the framework?)",FunVsUtility,PlayVsGame,SkillVsChance,SocialVsSolo,SequentialVsSimultaneous,SynchronousVsAsynchronous,CompetitiveVsCollaborative,SymmeticalVsAsymmetrical,Experiential Play Value Classification,"Study funding sources (e.g., NSF, NIH, EU Grant)",study_char_methods,study_char_interview,study_char_workshop,study_char_field_study,study_char_usability,study_char_modality,study_char_context,Community of focus,Participant Groups,User involvement,Use of proxies,Method of recruitment of participants,study_char_issue,Contribution type,Total Number of Participants:,Disabled Total,Specialist Total,Without Disability Total,Older adults Total,Caregivers Total,Other Total,Gender (number of participants):,Male Disabled,"Male Specialist (e.g., Therapist)",Male Without disability,Male Older adults,Male Caregivers,Male Other,Female Disabled,"Female Specialist (e.g., Therapist)",Female Without disability,Female Older adults,Female Caregivers,Female Other,MTF transgender Disabled,"MTF transgender Specialist (e.g., Therapist)",MTF transgender Without disability,MTF transgender Older adults,MTF transgender Caregivers,MTF transgender Other,FTM transgender Disabled,"FTM transgender Specialist (e.g., Therapist)",FTM transgender Without disability,FTM transgender Older adults,FTM transgender Caregivers,FTM transgender Other,"Non-binary, genderqueer, fluid Disabled","Non-binary, genderqueer, fluid Specialist (e.g., Therapist)","Non-binary, genderqueer, fluid Without disability","Non-binary, genderqueer, fluid Older adults","Non-binary, genderqueer, fluid Caregivers","Non-binary, genderqueer, fluid Other",Other Disabled,"Other Specialist (e.g., Therapist)",Other Without disability,Other Older adults,Other Caregivers,Other Other,Sexual orientation (number of participants):,Heterosexual / Straight Disabled,"Heterosexual / Straight Specialist (e.g., Therapist)",Heterosexual / Straight Without disability,Heterosexual / Straight Older adults,Heterosexual / Straight Caregivers,Heterosexual / Straight Other,Gay / Lesbian Disabled,"Gay / Lesbian Specialist (e.g., Therapist)",Gay / Lesbian Without disability,Gay / Lesbian Older adults,Gay / Lesbian Caregivers,Gay / Lesbian Other,Bisexual Disabled,"Bisexual Specialist (e.g., Therapist)",Bisexual Without disability,Bisexual Older adults,Bisexual Caregivers,Bisexual Other,Pansexual Disabled,"Pansexual Specialist (e.g., Therapist)",Pansexual Without disability,Pansexual Older adults,Pansexual Caregivers,Pansexual Other,Asexual Disabled,"Asexual Specialist (e.g., Therapist)",Asexual Without disability,Asexual Older adults,Asexual Caregivers,Asexual Other,Other Disabled,"Other Specialist (e.g., Therapist)",Other Without disability,Other Older adults,Other Caregivers,Other Other,Participant Ages (number of participants):,0-2 (Infant/Toddler) Disability,"0-2 (Infant/Toddler) Specialist (e.g., Therapist)",0-2 (Infant/Toddler) Without disability,0-2 (Infant/Toddler) Older adults,0-2 (Infant/Toddler) Casegivers,0-2 (Infant/Toddler) Other,3-6 (Early Childhood) Disability,"3-6 (Early Childhood) Specialist (e.g., Therapist)",3-6 (Early Childhood) Without disability,3-6 (Early Childhood) Older adults,3-6 (Early Childhood) Casegivers,3-6 (Early Childhood) Other,6-12  (Middle Childhood) Disability,"6-12  (Middle Childhood) Specialist (e.g., Therapist)",6-12  (Middle Childhood) Without disability,6-12  (Middle Childhood) Older adults,6-12  (Middle Childhood) Casegivers,6-12  (Middle Childhood) Other,13-17 (Adolescence) Disability,"13-17 (Adolescence) Specialist (e.g., Therapist)",13-17 (Adolescence) Without disability,13-17 (Adolescence) Older adults,13-17 (Adolescence) Casegivers,13-17 (Adolescence) Other,18-25 (Emerging Adulthood) Disability,"18-25 (Emerging Adulthood) Specialist (e.g., Therapist)",18-25 (Emerging Adulthood) Without disability,18-25 (Emerging Adulthood) Older adults,18-25 (Emerging Adulthood) Casegivers,18-25 (Emerging Adulthood) Other,26-40 (Early Adulthood) Disability,"26-40 (Early Adulthood) Specialist (e.g., Therapist)",26-40 (Early Adulthood) Without disability,26-40 (Early Adulthood) Older adults,26-40 (Early Adulthood) Casegivers,26-40 (Early Adulthood) Other,40-65 (Middle Adulthood) Disability,"40-65 (Middle Adulthood) Specialist (e.g., Therapist)",40-65 (Middle Adulthood) Without disability,40-65 (Middle Adulthood) Older adults,40-65 (Middle Adulthood) Casegivers,40-65 (Middle Adulthood) Other,>66 (Late Adulthood) Disability,">66 (Late Adulthood) Specialist (e.g., Therapist)",>66 (Late Adulthood) Without disability,>66 (Late Adulthood) Older adults,>66 (Late Adulthood) Casegivers,>66 (Late Adulthood) Other,"Adult (Over 18, but undisclosed age) Disability","Adult (Over 18, but undisclosed age) Specialist (e.g., Therapist)","Adult (Over 18, but undisclosed age) Without disability","Adult (Over 18, but undisclosed age) Older adults","Adult (Over 18, but undisclosed age) Casegivers","Adult (Over 18, but undisclosed age) Other","Minor (Under 18, but undisclosed age) Disability","Minor (Under 18, but undisclosed age) Specialist (e.g., Therapist)","Minor (Under 18, but undisclosed age) Without disability","Minor (Under 18, but undisclosed age) Older adults","Minor (Under 18, but undisclosed age) Casegivers","Minor (Under 18, but undisclosed age) Other",Primary Country,Secondary Countries (Comma separated)
287,Vuijk 2021,PatRec: A mobile game for learning social haptic communication,Consensus,10.1145/3441852.3476563,PatRec: A mobile game for learning social haptic communication,Jessica G. J. Vuijk,2021,4,N/A,"Mostly utility first (i.e., primary utilitarian mechanic designed first)","Game with rigid rules (i.e., video game)","Entirely skill-based (i.e., trivia, sports)","Mostly social, but aspects are independent (i.e., House on Hill haunt transition)","Entirely Turn-based (i.e., Tic Tak Toe)","Mostly Synchronous with few asychronous affordances (i.e., League of Legends)","Mostly Competitive, but sometimes collaboration is important (i.e., Forbidden Island)","Entirely Symetrical (i.e., Tik tac toe)",Challenge (Testing physical or mental abilities against others or self),European Union’s Horizon 2020 research and innovation programme ,Interview; Usability testing; Survey,Semi-structured interview,Not Applicable,Not Applicable,Exert analysis; Think aloud,Mobile; Tangible Interface,Research lab,Blind or low vision (BLV); Deaf or hard of hearing (DHH),"People with disabilities; Specialists (e.g., therapists, teachers); People without disabilities",User evaluation with stakeholders without disabilities; User evaluation with stakeholders with disabilities,No,Undisclosed,Education,Artifact,,1,2,11,0,0,0,,0,N/A,3,0,0,0,1,N/A,7,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,0,N/A,N/A,0,0,0,,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,Netherlands,"Germany, United Kingdom"
286,Cimolino 2021,Beyond fun: Players’ experiences of accessible rehabilitation gaming for spinal cord injury,Consensus,10.1145/3441852.3471227,Beyond fun: Players’ experiences of accessible rehabilitation gaming for spinal cord injury,Gabriele Cimolino,2021,13,,"Mostly utility first (i.e., primary utilitarian mechanic designed first)","Game with rigid rules (i.e., video game)","Entirely skill-based (i.e., trivia, sports)","Mostly Solo, but can play against AI (i.e., Single player StarCraft)","Entirely Simultaneous (i.e., race)","Entirely Synchronous (i.e., RTS game)","Entirely Competitive (i.e., Spit card game)","Mostly Symmetrical (i.e., Uno)",Challenge (Testing physical or mental abilities against others or self),READi CREATE,Interview,Semi-structured interview,Not Applicable,Not Applicable,Not Applicable,Tangible Interface; PC,Clinic,Motor of physical impairment,People with disabilities,User evaluation with stakeholders with disabilities,No,"Convienience sampling (i.e., Day program)",Increasing physical access; Personal informatics and changing behavior,Empirical,,6,0,0,0,0,0,,5,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,5,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,Canada,N/A
273,Shin 2020,Tactile tone system: A wearable device to assist accuracy of vocal pitch in cochlear implant users,Consensus,10.1145/3373625.3418008,Tactile tone system: A wearable device to assist accuracy of vocal pitch in cochlear implant users,Sungyong Shin ,2020,3,,"Both fun and utility first (i.e., Design workshop with diverse stakeholders)","Flexible structure with rules (i.e., improv)","Entirely skill-based (i.e., trivia, sports)","Mix of solo and social affordances (i.e., Animal Crossing)","Follows a set of steps (i.e., Viticulture's dynamic turn ordering)","Entirely Synchronous (i.e., RTS game)","Mix of competitive and collaborative (i.e., Mario party 2 vs 2 mini games)","Entirely Asymetrical (i.e., Keep talking nobody explodes)","Sensory (i.e., kaleidoscope); Construction (i.e., Music, painting, building)",MSIT,Interview; Workshop or design session; Usability testing; Survey,Structured interview,Design probe,Not Applicable,Exert analysis,Wearable,School,Deaf or hard of hearing (DHH),"People with disabilities; Specialists (e.g., therapists, teachers)",Participatory design with stakeholders with disabilities; User evaluation with stakeholders with disabilities,Yes,Undisclosed,Increasing opportunities for enrichment ,Empirical; Artifact,,4,0,0,0,0,0,,N/A,N/A,N/A,"N/A
",N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"N/A
",N/A,"N/A
",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Republic of Korea,N/A
271,Tamburro 2020,Accessible creativity with a comic spin,Consensus,10.1145/3373625.3417012,Accessible creativity with a comic spin,Carla Tamburro,2020,11,,"Both fun and utility first (i.e., Design workshop with diverse stakeholders)","Flexible structure with rules (i.e., improv)",Not Applicable,"Mostly Solo, but can play against AI (i.e., Single player StarCraft)","Most actions can be taken at any time, but there are some phases (i.e., PvP death reset timer)","Mostly Synchronous with few asychronous affordances (i.e., League of Legends)",Not Applicable,"Entirely Symetrical (i.e., Tik tac toe)","Construction (i.e., Music, painting, building)",EPSRC,Interview; Workshop or design session; Survey,Semi-structured interview,Persona; Ideation; User journey; Prototyping; Wireframing,Not Applicable,Not Applicable,Tablet,Research lab,Communication / Speech,"People with disabilities; Specialists (e.g., therapists, teachers)",Participatory design with stakeholders without disabilities; User evaluation with stakeholders with disabilities,Yes,Undisclosed,Supporting communication,Artifact,,11,6,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,United Kingdom,
267,Gleason 2020,Making GIFs accessible,Consensus,10.1145/3373625.3417027,Making GIFs accessible,Cole Gleason,2020,10,N/A,"Both fun and utility first (i.e., Design workshop with diverse stakeholders)","Unstructured play (i.e., no rules, making art)","Mostly chance-based (i.e., Uno)","Mix of solo and social affordances (i.e., Animal Crossing)","Entirely Simultaneous (i.e., race)","Entirely asynchrounous (i.e., postage mail)","Entirely Competitive (i.e., Spit card game)","Mostly Asymetrical (i.e., Tag)","Sensory (i.e., kaleidoscope); Construction (i.e., Music, painting, building)",NSF,Interview,Structured interview,Not Applicable,Not Applicable,Not Applicable,No Technology,Social media; Remote / Zoom,Blind or low vision (BLV),People with disabilities,User evaluation with stakeholders with disabilities,No,Undisclosed,Increasing digital access; Increasing understanding of users; Increasing opportunities for enrichment ,Empirical,,10,0,0,0,0,0,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,N/A
259,Bandukda 2020,PLACES: A framework for supporting blind and partially sighted people in outdoor leisure activities,Consensus,10.1145/3373625.3417001,PLACES: A framework for supporting blind and partially sighted people in outdoor leisure activities,Maryam Bandukda,2020,13,N/A,"Totally fun first (i.e., Entertainment game reappropriated)","Unstructured play (i.e., no rules, making art)",Not Applicable,"Entirely social (i.e., Tag)","Entirely Turn-based (i.e., Tic Tak Toe)","Entirely Synchronous (i.e., RTS game)",Not Applicable,"Entirely Asymetrical (i.e., Keep talking nobody explodes)","Sensory (i.e., kaleidoscope)",Engineering and Physical Sciences Research Counc,Interview; Focus group; Survey,Semi-structured interview,Not Applicable,Not Applicable,Not Applicable,No Technology,"Public space (i.e., Bowling alley)",Blind or low vision (BLV),People with disabilities,Participatory design with stakeholders with disabilities,No,"Convienience sampling (i.e., Day program); Social Media",Increasing independence; Increasing physical access; Increasing understanding of users; Increasing opportunities for enrichment ,Empirical; Survey,,52,0,0,0,1,0,,18,0,0,0,0,0,12,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,"N/A
",0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,N/A
241,Gay 2020,Keep your distance: A playful haptic navigation wearable for individuals with deafblindness,Consensus,10.1145/3373625.3418048,Keep your distance: A playful haptic navigation wearable for individuals with deafblindness,James Gay,2020,4,,"Mostly fun first (i.e., Design workshop with disabled stakeholders)","Semi-structured play (i.e., playground game)","Mostly skill-based (i.e.,  Mario Cart)","Entirely social (i.e., Tag)","Entirely Simultaneous (i.e., race)","Entirely Synchronous (i.e., RTS game)","Mostly Competitive, but sometimes collaboration is important (i.e., Forbidden Island)","Entirely Asymetrical (i.e., Keep talking nobody explodes)",Challenge (Testing physical or mental abilities against others or self),European Union’s Horizon 2020 Research and Innovation Programme ,Controlled experiment,Not applicable,Not Applicable,Not Applicable,Not Applicable,Wearable,Unknown,Blind or low vision (BLV); Deaf or hard of hearing (DHH),People with disabilities,User evaluation with stakeholders with disabilities,No,Undisclosed,Increasing independence; Increasing physical access; Increasing opportunities for enrichment ,Artifact,,5,0,0,0,0,0,,N/A,0,0,0,0,0,2,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,5,0,"0
",0,0,0,N/A,0,0,0,0,0,Germany,Sweden
238,Payne 2020,"How blind and visually impaired composers, producers, and songwriters leverage and adapt music technology",Consensus,10.1145/3373625.3417002,"How blind and visually impaired composers, producers, and songwriters leverage and adapt music technology",William C. Payne,2020,12,N/A,Not Applicable ,Not Applicable,Not Applicable,Not Applicable ,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Construction (i.e., Music, painting, building); Challenge (Testing physical or mental abilities against others or self)",,Interview,Semi-structured interview,Not Applicable,Not Applicable,Not Applicable,No Technology,Remote / Zoom,Blind or low vision (BLV),People with disabilities,Not applicable,No,"Convienience sampling (i.e., Day program)",Increasing digital access; Increasing understanding of users; Increasing opportunities for enrichment ,Empirical,,11,0,0,0,0,0,,10,0,0,0,0,0,1,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,USA,N/A
232,Barbareschi 2020,"TIP-Toy: a tactile, open-source computational toolkit to support learning across visual abilities",Consensus,https://doi.org/10.1145/3373625.3417005,"TIP-Toy: a tactile, open-source computational toolkit to support learning across visual abilities",Giulia Barbareschi,2020,14,N/A,"Totally utility first (i.e., made by clinicians, fun incorporated later)","Flexible game (i.e., board game with house rules)","Mostly skill-based (i.e.,  Mario Cart)","Mostly social, but aspects are independent (i.e., House on Hill haunt transition)","Most actions can be taken at any time, but there are some phases (i.e., PvP death reset timer)","Entirely Synchronous (i.e., RTS game)","Mostly Collaborative (i.e., Animal Crossing)","Mostly Symmetrical (i.e., Uno)","Construction (i.e., Music, painting, building)",N/A,Interview; Workshop or design session,Semi-structured interview,Ideation; Brainstormming; Object theater,Not Applicable,Not Applicable,Tangible Interface,School,Blind or low vision (BLV),People with disabilities; People without disabilities,Participatory design with stakeholders without disabilities; Participatory design with stakeholders with disabilities; User evaluation with stakeholders without disabilities; User evaluation with stakeholders with disabilities,No,Undisclosed,Education,Artifact,,7,0,5,0,0,0,,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,"N/A
",0,0,0,"N/A
",0,N/A,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,N/A
231,Ilsar 2020,Inclusive improvisation through sound and movement mapping: from DMI to ADMI,Consensus,10.1145/3373625.3416988,Inclusive improvisation through sound and movement mapping: from DMI to ADMI,Alon Ilsar ,2020,8,N/A,"Totally fun first (i.e., Entertainment game reappropriated)","Unstructured play (i.e., no rules, making art)","Entirely skill-based (i.e., trivia, sports)","Mix of solo and social affordances (i.e., Animal Crossing)","Entirely Simultaneous (i.e., race)","Entirely Synchronous (i.e., RTS game)","Mostly Collaborative (i.e., Animal Crossing)","Both Symetrical and Asymetrical (i.e., Pandemic—similar turn structure with different character abilities)","Construction (i.e., Music, painting, building)",Faculty of Arts and Social Science University of Technology Sydney,Case study,Not applicable,Not Applicable,Not Applicable,Not Applicable,Tangible Interface; PC,"Public space (i.e., Bowling alley); Research lab",Intellectual or developmental disability (IDD); Motor of physical impairment; General disability or accessibility,People with disabilities; Older adults,User evaluation with stakeholders with disabilities,No,Undisclosed,Increasing opportunities for enrichment ,Artifact,,2,0,0,0,0,0,,1,0,0,"0
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,"0
",0,0,N/A,0,"0
",0,"0
",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Australia,N/A
230,Mott 2020,“I just went into it assuming that I wouldn't be able to have the full experience”: Understanding the Accessibility of Virtual Reality for People with Limited Mobility,Consensus,10.1145/3373625.3416998,“I just went into it assuming that I wouldn't be able to have the full experience”: Understanding the Accessibility of Virtual Reality for People with Limited Mobility,Martez E. Mott,2020,13,N/A,"Both fun and utility first (i.e., Design workshop with diverse stakeholders)","Game with rigid rules (i.e., video game)","Entirely skill-based (i.e., trivia, sports)","Mix of solo and social affordances (i.e., Animal Crossing)","Most actions can be taken at any time, but there are some phases (i.e., PvP death reset timer)","Entirely Synchronous (i.e., RTS game)","Entirely Competitive (i.e., Spit card game)","Both Symetrical and Asymetrical (i.e., Pandemic—similar turn structure with different character abilities)","Sensory (i.e., kaleidoscope); Construction (i.e., Music, painting, building); Challenge (Testing physical or mental abilities against others or self)",N/A,Interview; Usability testing,Semi-structured interview,Not Applicable,Not Applicable,Exert analysis,Virtual Reality,Research lab; Remote / Zoom,Motor of physical impairment,People with disabilities,User evaluation with stakeholders with disabilities,No,Undisclosed,Increasing digital access; Increasing understanding of users; Increasing opportunities for enrichment ,Empirical,,16,0,0,0,0,0,,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US,N/A
227,Herskovitz 2020,Making mobile augmented reality applications accessible,Consensus,10.1145/3373625.3417006,Making mobile augmented reality applications accessible,Jaylin Herskovitz,2020,14,Mapping solar system app,"Both fun and utility first (i.e., Design workshop with diverse stakeholders)","Flexible game (i.e., board game with house rules)","Entirely skill-based (i.e., trivia, sports)","Entirely Solo (i.e., Solitaire)","Entirely Simultaneous (i.e., race)","Entirely Synchronous (i.e., RTS game)","Entirely Competitive (i.e., Spit card game)","Both Symetrical and Asymetrical (i.e., Pandemic—similar turn structure with different character abilities)","Sensory (i.e., kaleidoscope); Challenge (Testing physical or mental abilities against others or self)",,Interview; Usability testing; Survey,Contextual inquiry,Not Applicable,Not Applicable,Exert analysis; Heuristic analysis ,Mobile; Augmented Reality,Research lab,Blind or low vision (BLV),People with disabilities,User evaluation with stakeholders with disabilities,No,Undisclosed,Increasing independence; Increasing digital access; Increasing opportunities for enrichment ,Empirical; Dataset,,10,0,3,0,0,0,,3,0,N/A,0,0,0,7,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,0,0,N/A,0,0,0,,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,USA,N/A
226,Bircanin 2020,The TalkingBox.: Revealing strengths of adults with severe cognitive disabilities,Consensus,10.1145/3373625.3417025,The TalkingBox.: Revealing strengths of adults with severe cognitive disabilities,Filip Bircanin,2020,8,,"Totally utility first (i.e., made by clinicians, fun incorporated later)","Semi-structured play (i.e., playground game)","Entirely skill-based (i.e., trivia, sports)","Mix of solo and social affordances (i.e., Animal Crossing)","Most actions can be taken at any time, but there are some phases (i.e., PvP death reset timer)","Entirely Synchronous (i.e., RTS game)","Entirely Competitive (i.e., Spit card game)","Entirely Symetrical (i.e., Tik tac toe)","Sensory (i.e., kaleidoscope); Challenge (Testing physical or mental abilities against others or self)",N/A,Workshop or design session; Field study; Case study,Not applicable,Design probe; Prototyping,Ethnography; Cultural,Not Applicable,Tangible Interface,"Disability community space (i.e., Day program)",Intellectual or developmental disability (IDD); Communication / Speech; Cognitive impairment,People with disabilities; Caregivers,Participatory design with stakeholders without disabilities; User evaluation with stakeholders with disabilities,Yes,"Convienience sampling (i.e., Day program)",Increasing independence; Supporting communication; Increasing opportunities for enrichment ,Artifact,,1,0,0,0,1,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,N/A,0,0,0,N/A,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Australia,N/A
